name,type,address,lng,lat,province,city,district,
南京软件园15号研发楼,商务住宅;楼宇;商务写字楼,新科二路18号,118.712066,32.170582,江苏省,南京市,浦口区,
爱信诺大厦,商务住宅;楼宇;商务写字楼,新科四路与高科四路交叉口东南50米,118.711024,32.16469,江苏省,南京市,浦口区,
南京山泉青年公馆,商务住宅;住宅区;住宅小区|住宿服务;旅馆招待所;旅馆招待所,高科五路3号30栋,118.707702,32.168907,江苏省,南京市,浦口区,
三号公寓A,商务住宅;住宅区;住宅小区,高科六路3,118.706837,32.168284,江苏省,南京市,浦口区,
南京欧洲科技工业园,商务住宅;产业园区;产业园区,新科二路18号,118.712066,32.170578,江苏省,南京市,浦口区,
沿江高薪开发区,商务住宅;产业园区;产业园区,高新技术开发区,118.71316,32.167118,江苏省,南京市,浦口区,
南京科技创业中心,商务住宅;产业园区;产业园区,新科二路18号,118.712066,32.170578,江苏省,南京市,浦口区,
高新开发区,商务住宅;产业园区;产业园区,新科二路,118.712815,32.171025,江苏省,南京市,浦口区,
南京医药与生物工程科技园,商务住宅;产业园区;产业园区,高新路30号,118.711168,32.172208,江苏省,南京市,浦口区,
燕子矶街道山泉科技创新园,商务住宅;产业园区;产业园区,高科六路附近,118.707702,32.168907,江苏省,南京市,浦口区,
北园大厦,商务住宅;楼宇;商务写字楼,高新区高科一路2-2号,118.714975,32.16519,江苏省,南京市,浦口区,
天晴花园,商务住宅;住宅区;住宅小区,沿江镇泰冯路92号,118.719086,32.164924,江苏省,南京市,浦口区,
东苑小区(天晴路),商务住宅;住宅区;住宅小区,泰冯路东苑小区,118.720371,32.165153,江苏省,南京市,浦口区,
绿尔德天大楼,商务住宅;商务住宅相关;商务住宅相关,泰冯路98号,118.718699,32.166204,江苏省,南京市,浦口区,
南京高新2号公寓,商务住宅;住宅区;住宅小区,高科一路22号,118.71633,32.170276,江苏省,南京市,浦口区,
浦源小区,商务住宅;住宅区;住宅小区,泰冯路117号,118.719393,32.16761,江苏省,南京市,浦口区,
冯墙社区文化活动中心,商务住宅;住宅区;社区中心,冯墙路59号附近,118.71996,32.166435,江苏省,南京市,浦口区,
金陵海外学子科技工业园,商务住宅;产业园区;产业园区,高科二路9号,118.71471,32.171257,江苏省,南京市,浦口区,
海润枫景家园(北门),商务住宅;商务住宅相关;商务住宅相关,焦冯路与金庄河南路交叉口南100米,118.725679,32.164842,江苏省,南京市,浦口区,
浦口区沿江街道新化社区,商务住宅;住宅区;住宅小区,南浦路东50米,118.743125,32.164489,江苏省,南京市,浦口区,
丽岛花园(集镇南路),商务住宅;住宅区;住宅小区,鹂岛路51号,118.821404,32.170808,江苏省,南京市,栖霞区,
丽岛花园(东2门),商务住宅;商务住宅相关;商务住宅相关,集镇南路53号附近,118.823064,32.170855,江苏省,南京市,栖霞区,
金翔大厦(新港大道),商务住宅;楼宇;商务写字楼,新港经济技术开发区新港大道7号,118.893433,32.167606,江苏省,南京市,栖霞区,
经济技术开发区,商务住宅;产业园区;产业园区,安永路与惠中路交叉口北100米,118.8844,32.168959,江苏省,南京市,栖霞区,
臣功2期,商务住宅;商务住宅相关;商务住宅相关,新港大道20号,118.891302,32.168284,江苏省,南京市,栖霞区,
韩家桥,商务住宅;住宅区;住宅区,南石线,118.942921,32.165625,江苏省,南京市,栖霞区,
高家庄小区,商务住宅;住宅区;住宅小区,高家庄,118.96824,32.1658,江苏省,南京市,栖霞区,
涧畔居,商务住宅;商务住宅相关;商务住宅相关,虹余线,118.584167,32.154676,江苏省,南京市,浦口区,
花旗工业园,商务住宅;产业园区;产业园区,浦泗路与花慈线交叉口东北100米,118.655519,32.163479,江苏省,南京市,浦口区,
捷顺达大厦,商务住宅;楼宇;商务写字楼,浦泗路与解放路交叉口向东,118.677112,32.164107,江苏省,南京市,浦口区,
中泰大厦,商务住宅;楼宇;商务写字楼,工地路与浦泗路交叉口东150米,118.676208,32.164052,江苏省,南京市,浦口区,
泰山街道流动人口天景中心公寓,商务住宅;住宅区;住宅小区,浦泗路南200米,118.682518,32.163308,江苏省,南京市,浦口区,
筛王桥公寓,商务住宅;住宅区;住宅小区,浦泗路29号附近,118.675667,32.163889,江苏省,南京市,浦口区,
国电南自高新能源B楼,商务住宅;楼宇;商务写字楼,惠达路西150米,118.691318,32.161586,江苏省,南京市,浦口区,
国电南自高新能源A楼,商务住宅;楼宇;商务写字楼,惠达路南150米,118.692779,32.160825,江苏省,南京市,浦口区,
国电南自高新能源C楼,商务住宅;楼宇;商务写字楼,惠达路西50米,118.691461,32.162473,江苏省,南京市,浦口区,
国电南自高新能源E楼,商务住宅;楼宇;商务写字楼,惠达路西150米,118.690883,32.161542,江苏省,南京市,浦口区,
国电南自高新能源D楼,商务住宅;楼宇;商务写字楼,惠达路西100米,118.691218,32.162116,江苏省,南京市,浦口区,
紫金(惠达路),商务住宅;产业园区;产业园区,惠达路9号,118.692965,32.161665,江苏省,南京市,浦口区,
南京软件园国电南自园区,商务住宅;产业园区;产业园区,高新技术开发区惠达路9号,118.692967,32.161665,江苏省,南京市,浦口区,
动漫大厦(星火路),商务住宅;楼宇;商务写字楼,星火路11号,118.697354,32.160466,江苏省,南京市,浦口区,
北斗大厦(惠达路),商务住宅;楼宇;商务写字楼,惠达路6号附近,118.698688,32.161925,江苏省,南京市,浦口区,
100大厦,商务住宅;楼宇;商务写字楼,惠达路与星火路交汇处,118.696054,32.160527,江苏省,南京市,浦口区,
软件大厦,商务住宅;楼宇;商务写字楼,星火路9号,118.697356,32.162224,江苏省,南京市,浦口区,
人才大厦,商务住宅;楼宇;商务写字楼,星火路10号,118.69485,32.160859,江苏省,南京市,浦口区,
南京软件园2号研发楼,商务住宅;楼宇;商务写字楼,丽景路20号,118.701331,32.162983,江苏省,南京市,浦口区,
星火E方,商务住宅;楼宇;商务写字楼|商务住宅;住宅区;住宅小区,泰山街道星火路9号,118.6959,32.154843,江苏省,南京市,浦口区,
艾菲国际,商务住宅;住宅区;住宅小区,丽景路与惠达路交汇处,118.703151,32.159215,江苏省,南京市,浦口区,
英特神斯科技园,商务住宅;产业园区;产业园区,丽新路19,118.701101,32.159145,江苏省,南京市,浦口区,
国家火炬计划软件产业基地,商务住宅;产业园区;产业园区,星火路11号,118.697462,32.160944,江苏省,南京市,浦口区,
南京北斗产业基地,商务住宅;产业园区;产业园区,惠达路附近,118.698887,32.161579,江苏省,南京市,浦口区,
中国南京留学人员创业园,商务住宅;产业园区;产业园区,星火路10号,118.696022,32.160939,江苏省,南京市,浦口区,
国家动画产业基地,商务住宅;产业园区;产业园区,星火路9号,118.69707,32.162079,江苏省,南京市,浦口区,
紫金(高新)科技创业特别社区(五彩人才大厦D座东北),商务住宅;产业园区;产业园区,星火路10号附近,118.695466,32.160739,江苏省,南京市,浦口区,
南京鼎业百泰生物科技创业园,商务住宅;产业园区;产业园区,高新区星火路10号,118.695407,32.160667,江苏省,南京市,浦口区,
恒瑞智立方科技产业园,商务住宅;产业园区;产业园区,星火路地铁站4号口南100米,118.695876,32.156391,江苏省,南京市,浦口区,
中国航天科工集团二院长峰工业园,商务住宅;产业园区;产业园区,星火路地铁站4号口南100米,118.69601,32.156289,江苏省,南京市,浦口区,
南京四维北斗产业园,商务住宅;产业园区;产业园区,丽新路与丽景路交叉口西南50米,118.700396,32.163354,江苏省,南京市,浦口区,
南京软件园西区,商务住宅;产业园区;产业园区,丽景路20号,118.70137,32.16306,江苏省,南京市,浦口区,
高新花苑,商务住宅;住宅区;住宅小区,丽景路6号,118.711947,32.160245,江苏省,南京市,浦口区,
中国航空工业第六零九研究所综合服务楼,商务住宅;楼宇;商务写字楼,创业新村57,118.709368,32.159118,江苏省,南京市,浦口区,
创业新村小区,商务住宅;住宅区;住宅小区,高新路6号,118.709909,32.159712,江苏省,南京市,浦口区,
高新区人才公寓,商务住宅;住宅区;住宅小区,丽景路与兰卉路交叉口东150米,118.707343,32.159703,江苏省,南京市,浦口区,
高新别墅,商务住宅;住宅区;别墅,桐雨路与流芳路交叉口南150米,118.705213,32.162851,江苏省,南京市,浦口区,
南京软件研发大厦A座,商务住宅;楼宇;商务写字楼,宁六公路与江北大道快速路入口交叉口西100米,118.712845,32.158972,江苏省,南京市,浦口区,
焦点科技大厦,商务住宅;楼宇;商务写字楼,丽景路11号附近,118.706217,32.159095,江苏省,南京市,浦口区,
南京软件研发大厦B座,商务住宅;楼宇;商务写字楼,丽景路2号,118.712709,32.158526,江苏省,南京市,浦口区,
文创台海,商务住宅;商务住宅相关;商务住宅相关,丽景路1号,118.711646,32.157415,江苏省,南京市,浦口区,
东南大学成贤学院学生公寓12舍,商务住宅;住宅区;宿舍,书院路,118.705855,32.156228,江苏省,南京市,浦口区,
南京软件园研发大厦,商务住宅;楼宇;商务写字楼,丽景路2号,118.712706,32.158522,江苏省,南京市,浦口区,
南京软件园(桐雨路),商务住宅;产业园区;产业园区,高新区桐雨路6号,118.708564,32.16352,江苏省,南京市,浦口区,
东南大学成贤学院学生公寓16舍,商务住宅;住宅区;宿舍,书苑路与高新路交叉口西北100米,118.707107,32.155328,江苏省,南京市,浦口区,
东南大学成贤学院学生公寓15舍,商务住宅;住宅区;宿舍,书苑路与高新路交叉口西北100米,118.707107,32.155328,江苏省,南京市,浦口区,
东南大学成贤学院南校区学生公寓14舍13舍,商务住宅;住宅区;宿舍,东大路6号,118.706546,32.155261,江苏省,南京市,浦口区,
东南大学成贤学院南校区学生公寓17舍18舍,商务住宅;住宅区;宿舍,书苑路与书院路交叉口东150米,118.705995,32.155447,江苏省,南京市,浦口区,
天华硅谷,商务住宅;住宅区;住宅小区,泰冯路59号,118.716835,32.155954,江苏省,南京市,浦口区,
天华绿谷庄园,商务住宅;住宅区;住宅小区,泰冯路69号(南京高新技术开发区对面),118.716487,32.160229,江苏省,南京市,浦口区,
金陵公寓,商务住宅;住宅区;住宅小区,泰冯路65号,118.718606,32.159237,江苏省,南京市,浦口区,
浦洲花园,商务住宅;住宅区;住宅小区,沿江街道泰冯路90号,118.719391,32.162653,江苏省,南京市,浦口区,
泰冯路小区,商务住宅;住宅区;住宅小区,泰冯路(公交车站),118.718938,32.159684,江苏省,南京市,浦口区,
南京弘扬连锁公寓天华硅谷一期南区,商务住宅;商务住宅相关;商务住宅相关,天华硅谷一期南区,118.715512,32.155071,江苏省,南京市,浦口区,
弘扬连锁公寓天华硅谷一期北区,商务住宅;商务住宅相关;商务住宅相关,天华硅谷一期43栋,118.7163,32.15747,江苏省,南京市,浦口区,
南京江北连锁公寓天华硅谷二期南区,商务住宅;商务住宅相关;商务住宅相关,天华硅谷二期21栋,118.71672,32.15644,江苏省,南京市,浦口区,
浦洲花园(南门),商务住宅;商务住宅相关;商务住宅相关,复兴路90号,118.719526,32.162445,江苏省,南京市,浦口区,
海润枫景家园,商务住宅;住宅区;住宅小区,沿江浦洲路5号,118.726199,32.162919,江苏省,南京市,浦口区,
苏宁天润城十四街区,商务住宅;住宅区;住宅小区,天华北路6号,118.730691,32.157801,江苏省,南京市,浦口区,
天润城十六街区北区,商务住宅;住宅区;住宅区,天华北路西50米,118.72838,32.155973,江苏省,南京市,浦口区,
苏宁天润城十三街区,商务住宅;住宅区;住宅小区,沿江街道京新路628号(浦口浦洲路南侧),118.735913,32.155707,江苏省,南京市,浦口区,
江岸水城,商务住宅;住宅区;住宅小区,南浦路323号,118.738759,32.155036,江苏省,南京市,浦口区,
复兴社区,商务住宅;住宅区;住宅小区,浦洲路,118.736747,32.158736,江苏省,南京市,浦口区,
沿江都市经济园,商务住宅;产业园区;产业园区,沿江街道浦洲路35号,118.741831,32.157897,江苏省,南京市,浦口区,
江岸水城(东门),商务住宅;商务住宅相关;商务住宅相关,南浦路西50米,118.740413,32.154491,江苏省,南京市,浦口区,
南京润泰花园,商务住宅;住宅区;住宅小区,江山路,118.747321,32.154349,江苏省,南京市,浦口区,
经济园厂房,商务住宅;产业园区;产业园区,浦洲路35号,118.745528,32.156763,江苏省,南京市,浦口区,
金融贸易楼,商务住宅;楼宇;商务写字楼,新港大道89号,118.86949,32.163638,江苏省,南京市,栖霞区,
人才大厦,商务住宅;楼宇;商务写字楼,司储运贸易公司附近,118.871614,32.162666,江苏省,南京市,栖霞区,
新港金融中心,商务住宅;楼宇;商务写字楼,尧新大道与新港大道交叉口东150米,118.868717,32.162869,江苏省,南京市,栖霞区,
翠屏水晶广场,商务住宅;楼宇;商务写字楼,尧新大道416号,118.867809,32.163225,江苏省,南京市,栖霞区,
金融区员工公寓,商务住宅;住宅区;宿舍,尧新大道附近,118.869982,32.16233,江苏省,南京市,栖霞区,
紫金(新港)科技人才公寓,商务住宅;住宅区;宿舍,新港大道82-2号,118.871248,32.16289,江苏省,南京市,栖霞区,
新生圩港员工公寓,商务住宅;住宅区;宿舍,山北横一路与惠新路交叉口西南200米,118.870733,32.16331,江苏省,南京市,栖霞区,
龙港科技园,商务住宅;产业园区;产业园区,恒园路,118.867291,32.155399,江苏省,南京市,栖霞区,
新港体验中心,商务住宅;产业园区;产业园区,兴科路12号,118.8741,32.154598,江苏省,南京市,栖霞区,
永和苑(恒谊路),商务住宅;住宅区;住宅小区,经济技术开发区lg路,118.894648,32.156551,江苏省,南京市,栖霞区,
汇智科技园A期,商务住宅;产业园区;产业园区,恒泰路北100米,118.899496,32.154796,江苏省,南京市,栖霞区,
南京兴智生物医药科技园B期,商务住宅;产业园区;产业园区,杨家边路南50米,118.89844,32.156169,江苏省,南京市,栖霞区,
伊达公寓,商务住宅;商务住宅相关;商务住宅相关,尧化街道新港大道9号,118.89448,32.16397,江苏省,南京市,栖霞区,
南炼二村小区,商务住宅;住宅区;住宅小区,纬一路与经三路交叉口西50米,118.933837,32.154753,江苏省,南京市,栖霞区,
